EmployeeID,EmployeeName,Employee_ID,Name,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Savings_Amount,Investments,Total_Expenditure,Profit,Class
EMP14641,Sanjay Sharma,40,Employee_40,Marketing,83084,6714,9977,2761,1032,62083,17375,5270,5733,6264,3089,15187,12112,37921,-4523,Low
EMP14642,Riya Agarwal,18,Employee_19,HR,32050,3551,3947,1487,2333,20400,4874,3548,11649,6089,1261,9547,1908,27520,-17339,Low
EMP14643,Rohit Iyer,1,Employee_1,Marketing,112865,6859,13744,2557,2786,87206,9085,4787,2362,1879,3718,19735,2440,21722,44165,High
EMP14644,Shaurya Agarwal,5,Employee_5,Tech,35731,4290,4377,2115,1547,22681,11345,3637,9011,3298,4430,14140,10683,31789,-33361,Low
EMP14645,Anika Saxena,27,Employee_27,HR,51094,2789,5913,2029,1176,38673,19089,4466,1155,5877,1319,9877,7433,31803,-10517,Low
EMP14646,Aarav Trivedi,15,Employee_16,Tech,63392,3218,7354,2800,1150,45881,6339,7047,13324,1501,4065,19496,13632,32501,-19230,Low
EMP14647,Reyansh Mishra,6,Employee_6,Sales,39512,2130,4689,1473,2853,29358,6296,4953,14181,1767,2528,11243,8292,29695,-20529,Low
EMP14648,Aadhya Pandey,40,Employee_40,Marketing,81887,6852,9777,2781,1097,61337,17637,5288,5892,6232,3124,15052,12108,38323,-2781,Low
EMP14649,Aarav Kapoor,13,Employee_13,Tech,65316,8283,7742,1669,1419,46050,9996,6517,2433,4627,997,11061,8992,24949,560,Low
EMP14650,Anika Trivedi,49,Employee_48,Finance,35248,2769,4432,1984,1113,25678,12405,6438,14466,6182,3338,8555,12689,43116,-37423,Low
EMP14651,Anika Rana,35,Employee_35,Tech,44319,2449,5444,2809,1658,30829,13728,3309,13508,4013,3358,7031,8140,38359,-21324,Low
EMP14652,Myra Kapoor,18,Employee_19,HR,33671,3264,3945,1458,2273,21508,4971,3583,11786,6176,1310,9526,2056,27717,-18299,Low
EMP14653,Ishaan Iyer,13,Employee_12,Marketing,80210,7155,9658,1947,4826,57583,9130,7621,14061,1120,3834,5814,12340,35800,2356,Medium
EMP14654,Anika Reddy,16,Employee_16,Tech,61604,3324,7474,2816,1138,46298,6613,6969,13359,1526,4163,19377,13161,32257,-19330,Low
EMP14655,Manish Kapoor,44,Employee_43,Sales,98697,12024,11989,2912,2129,71433,10996,6482,1219,6384,4716,12846,11145,30021,16262,High
EMP14656,Pooja Sharma,9,Employee_10,Tech,61193,7903,7491,2094,2614,43104,17344,7807,6841,5752,2698,14131,4574,40425,-15971,Low
EMP14657,Pooja Verma,25,Employee_25,Tech,79678,4036,9633,1794,2626,62070,17979,6661,4558,4572,3861,17650,3554,37374,2816,Medium
EMP14658,Arjun Chaudhary,20,Employee_20,Finance,73515,4127,8867,1475,2755,56269,16115,7032,3416,5440,1532,17458,5097,33411,159,Low
EMP14659,Amit Rana,31,Employee_31,Marketing,61818,5393,7412,1312,4086,43536,18737,7460,11576,3492,3542,19544,1121,44670,-20880,Low
EMP14660,Krishna Kapoor,4,Employee_4,Sales,49493,3561,6131,2539,3286,35008,6744,3787,6289,1759,2418,13219,10730,21334,-9642,Low
EMP14661,Manish Mehta,44,Employee_44,Sales,117924,15661,14009,2475,2951,81077,13252,5557,10944,4415,2323,15284,12414,36435,17452,High
EMP14662,Anika Thakur,24,Employee_23,HR,67088,6418,7972,2786,1164,47858,12377,7578,1185,1414,3680,19744,14662,26422,-13291,Low
EMP14663,Myra Sharma,2,Employee_2,Marketing,85177,4662,10180,1165,2321,67528,8862,7157,9720,1202,3313,8595,12640,30414,17350,High
EMP14664,Diya Arora,22,Employee_22,Tech,36946,3271,4492,1694,1419,26978,9295,4515,3049,5392,2850,6311,7953,24998,-12459,Low
EMP14665,Riya Joshi,37,Employee_37,Tech,84692,12293,9882,2539,1755,57468,8815,4356,13241,2477,4581,15396,1530,33365,6222,Medium
EMP14666,Aditya Verma,8,Employee_8,Sales,51860,4960,5943,1517,2228,36005,16248,5664,14030,1513,1921,2891,14354,39628,-20077,Low
EMP14667,Sara Pandey,7,Employee_7,Tech,51519,4393,6247,1435,2660,36686,16530,3631,9862,6176,1739,19453,13151,37958,-34511,Low
EMP14668,Sneha Pandey,14,Employee_14,Tech,97295,13777,11443,2798,2956,64284,19116,7141,9971,2618,1682,14256,13651,40248,-1709,Low
EMP14669,Rahul Mishra,3,Employee_3,Sales,84680,6158,10103,2193,2851,63380,18154,3119,12410,2343,3884,15520,6731,40057,1640,Low
EMP14670,Neha Yadav,49,Employee_50,Marketing,90220,4899,10900,1506,1449,71311,12322,4087,13166,4795,3711,19150,10198,38340,3791,Medium
EMP14671,Sanjay Malhotra,16,Employee_16,Tech,60093,3501,7327,2758,1168,46535,6248,7024,13233,1534,4136,19504,13634,32066,-18171,Low
EMP14672,Nikhil Chaudhary,19,Employee_19,HR,33154,3506,3857,1466,2342,20742,5078,3571,11631,6059,1242,9553,2084,27669,-17212,Low
EMP14673,Priya Yadav,18,Employee_18,Sales,71572,6330,8428,2373,3534,50726,12209,7282,7371,1958,2033,9168,2000,30980,7297,Medium
EMP14674,Manish Pillai,16,Employee_16,Tech,61028,3539,7429,2771,1170,46617,6563,7096,13347,1609,4073,19652,13520,32412,-18601,Low
EMP14675,Priya Pillai,9,Employee_8,Sales,52339,4971,6411,1550,2370,37315,16381,5672,14011,1471,1937,2714,14106,38924,-20104,Low
EMP14676,Kavya Joshi,33,Employee_33,Finance,110126,7741,13109,1680,2217,85749,16261,5040,8078,4890,2004,3777,2384,36383,42212,High
EMP14677,Krishna Pandey,49,Employee_49,Marketing,94040,8580,11358,1273,580,73148,19722,3886,12698,4468,1917,7631,14186,42878,9017,Medium
EMP14678,Arjun Nair,12,Employee_12,Marketing,79622,7021,9644,1976,4827,57806,8917,7503,14067,1035,3732,5608,12393,35633,3174,Medium
EMP14679,Sanjay Saxena,11,Employee_11,HR,96368,9435,11591,2541,870,72074,19191,3863,2476,6166,1635,15613,10763,33441,11458,High
EMP14680,Nikhil Reddy,5,Employee_5,Tech,36140,4186,4317,2126,1568,23396,11087,3625,9152,3454,4400,14122,10374,32113,-31778,Low
EMP14681,Shaurya Saxena,27,Employee_27,HR,50527,2720,6106,2029,1154,38912,18891,4596,1188,5810,1273,9811,7704,31495,-10141,Low
EMP14682,Ishaan Joshi,12,Employee_12,Marketing,79030,7195,9543,1988,4842,56451,9261,7444,14236,1122,3877,5846,12332,35684,2507,Medium
EMP14683,Arjun Singh,16,Employee_17,Tech,46251,5416,5602,2951,1893,31830,9001,7359,14391,5967,2736,9052,9820,39791,-27042,Low
EMP14684,Myra Yadav,6,Employee_6,Sales,40142,2225,4704,1509,2904,28306,6442,4914,14450,1844,2526,10865,8424,30142,-21046,Low
EMP14685,Riya Agarwal,34,Employee_33,Finance,109509,7739,13095,1715,2147,83730,16428,5277,8420,4998,1997,3257,2790,36687,41086,High
EMP14686,Ananya Saxena,5,Employee_5,Tech,35258,4320,4343,2092,1504,23331,11063,3574,9023,3422,4322,13965,10586,31704,-32313,Low
EMP14687,Deepak Rana,28,Employee_28,Sales,102785,7944,12479,2210,816,81058,15052,3674,6884,6376,3400,19139,6324,35787,20189,High
EMP14688,Sanjay Nair,14,Employee_14,Tech,95131,13665,11611,2766,2917,65806,18763,7108,9789,2663,1629,14420,13402,40035,-1121,Low
EMP14689,Neha Mehta,5,Employee_5,Tech,35498,4453,4294,2086,1567,23655,11253,3646,9134,3419,4409,13903,10402,31401,-30980,Low
EMP14690,Aditya Bansal,32,Employee_33,Finance,109842,7722,13238,1701,2221,84103,16343,5129,8323,5008,2018,3680,2581,36447,41787,High
EMP14691,Rohit Das,51,Employee_50,Marketing,90598,4971,11096,1502,1520,72647,12362,4141,13045,4786,3737,19556,9872,38196,3922,Medium
EMP14692,Pooja Das,48,Employee_48,Finance,36595,2821,4469,1980,1038,26189,12513,6340,14359,6188,3354,8447,12843,42634,-37915,Low
EMP14693,Aarav Thakur,41,Employee_41,Sales,73337,10452,8835,1218,2681,49527,8075,7772,4471,1323,1465,15994,6721,22871,5211,Medium
EMP14694,Vivaan Malhotra,19,Employee_19,HR,32633,3486,3711,1473,2347,20847,5165,3562,11710,6210,1239,9424,1832,27900,-17870,Low
EMP14695,Ananya Chaudhary,22,Employee_22,Tech,37641,3318,4396,1710,1406,26906,9064,4522,3019,5353,2825,6573,7911,25123,-13385,Low
EMP14696,Shaurya Gupta,4,Employee_5,Tech,36785,4309,4437,2092,1480,23671,11300,3606,8994,3481,4437,13702,10352,31845,-32961,Low
EMP14697,Sneha Sharma,2,Employee_2,Marketing,85394,4754,10291,1158,2304,67433,8858,7144,9790,1239,3307,8418,12513,30448,15880,High
EMP14698,Shaurya Chopra,30,Employee_30,HR,40484,2035,4922,2284,1342,28982,6241,7445,3349,5140,2092,6094,6775,24265,-10162,Low
EMP14699,Arjun Kapoor,46,Employee_47,HR,115628,6868,13867,2079,3240,90158,6641,4898,11012,3496,1935,8538,3742,27668,50934,High
EMP14700,Rahul Verma,39,Employee_39,Tech,58943,4220,7266,2893,4294,41470,10813,5548,13413,2825,1958,2727,11729,34490,-7669,Low
EMP14701,Ananya Saxena,3,Employee_4,Sales,49139,3516,5952,2552,3161,35256,6590,3737,6122,1804,2470,13396,10688,20668,-11130,Low
EMP14702,Amit Jain,34,Employee_33,Finance,109682,7813,13089,1710,2153,84775,16341,5277,8314,5083,2008,3931,2498,36655,42816,High
EMP14703,Krishna Chopra,14,Employee_13,Tech,65401,8144,7720,1733,1426,46719,9795,6542,2301,4768,998,10466,9332,24726,2533,Low
EMP14704,Rohit Arora,20,Employee_20,Finance,73457,4100,8692,1482,2772,55245,15892,7008,3784,5419,1558,17515,4931,33310,-286,Low
EMP14705,Kavya Malhotra,6,Employee_7,Tech,52673,4388,6315,1431,2713,36752,16553,3608,10262,6213,1714,19870,12939,38071,-34346,Low
EMP14706,Shaurya Arora,15,Employee_15,Sales,100993,14622,12057,2887,4902,66595,5128,7864,5580,5009,1115,5956,6787,24389,28978,High
EMP14707,Reyansh Saxena,23,Employee_23,HR,66556,6240,7970,2793,1109,48149,12432,7466,1748,1388,3698,20023,14851,26484,-11141,Low
EMP14708,Priya Sethi,15,Employee_14,Tech,96979,13556,11410,2769,2940,65945,18765,7097,10146,2575,1653,14541,13645,40605,-1902,Low
EMP14709,Arjun Das,23,Employee_23,HR,65741,6374,7987,2810,1052,48137,12051,7459,1593,1389,3658,19622,14679,26575,-11815,Low
EMP14710,Aadhya Thakur,18,Employee_19,HR,32929,3525,3968,1493,2359,20740,5208,3578,11501,6158,1241,9411,2255,27810,-18089,Low
EMP14711,Nikhil Jain,29,Employee_29,Sales,57092,6712,6738,1641,2473,38365,9450,6243,1980,6541,3614,11805,8477,27792,-9492,Low
EMP14712,Aditya Gupta,20,Employee_20,Finance,73702,4163,8722,1499,2787,56391,16142,6930,3469,5338,1520,17318,5098,33692,18,Low
EMP14713,Neha Verma,29,Employee_29,Sales,57356,6751,6838,1662,2454,38826,9282,6268,2118,6538,3683,11719,8352,27930,-10031,Low
EMP14714,Reyansh Nair,24,Employee_24,Tech,42144,6117,5074,2716,2459,27059,7631,6388,7998,4862,1876,14948,2021,28799,-19755,Low
EMP14715,Krishna Agarwal,18,Employee_18,Sales,71386,6559,8449,2397,3574,49791,12326,7175,7323,2018,2045,9547,1873,30575,8968,Medium
EMP14716,Anika Gupta,10,Employee_10,Tech,62561,7783,7500,2084,2712,41677,17314,7845,7082,5904,2662,13454,4562,40297,-16641,Low
EMP14717,Riya Gupta,41,Employee_41,Sales,73263,10607,8856,1250,2646,50234,8002,7804,4359,1379,1439,16192,6685,22488,4528,Medium
EMP14718,Krishna Sethi,9,Employee_8,Sales,51088,4908,6238,1551,2313,36691,16373,5717,13979,1495,1907,3079,14151,39294,-19824,Low
EMP14719,Kavya Reddy,25,Employee_26,Marketing,68145,4943,8281,1127,4910,49564,5933,5553,731,1490,3394,17198,9262,17165,5546,Medium
EMP14720,Pooja Agarwal,29,Employee_29,Sales,58102,6604,6868,1612,2420,38592,9267,6249,2410,6517,3666,11697,8464,27962,-8258,Low
EMP14721,Aarav Mehta,11,Employee_10,Tech,62279,7733,7518,2157,2679,42328,17336,7790,7005,5758,2663,14206,4423,40542,-17148,Low
EMP14722,Amit Trivedi,17,Employee_17,Tech,47764,5463,5625,2959,1846,31218,9471,7248,14142,5973,2702,8933,9770,39419,-27314,Low
EMP14723,Sara Saxena,2,Employee_2,Marketing,84864,4507,10200,1187,2285,67179,8888,7150,9721,1186,3315,8685,12776,30478,15558,High
EMP14724,Manish Gupta,6,Employee_6,Sales,39496,2290,4839,1481,2829,27313,6289,4896,14054,1814,2551,11290,8505,29812,-22423,Low
EMP14725,Vivaan Sethi,5,Employee_5,Tech,36278,4356,4386,2090,1510,22783,11135,3667,9087,3376,4379,13875,10679,32074,-32671,Low
EMP14726,Sneha Verma,28,Employee_28,Sales,104370,7797,12650,2205,801,81097,14962,3630,6926,6466,3414,19182,6116,35253,20476,High
EMP14727,Rahul Malhotra,41,Employee_41,Sales,73605,10464,8687,1226,2636,49456,7870,7812,4454,1387,1434,16184,6700,23213,3734,Medium
EMP14728,Rohit Arora,6,Employee_5,Tech,35680,4219,4273,2106,1521,23878,11111,3679,9162,3457,4407,14154,10444,31807,-32988,Low
EMP14729,Priya Pillai,17,Employee_18,Sales,70975,6360,8463,2369,3542,48494,12223,7242,7311,2013,2066,9244,2131,30811,7574,Medium
EMP14730,Ananya Bansal,26,Employee_26,Marketing,68958,4848,8525,1118,4952,48898,5951,5590,758,1418,3375,17667,9408,17662,5796,Medium
EMP14731,Riya Malhotra,20,Employee_20,Finance,72708,4091,8664,1493,2717,56790,16115,6936,3463,5444,1516,17252,4960,33180,-188,Low
EMP14732,Aditya Malhotra,40,Employee_41,Sales,72554,10707,8863,1217,2629,50205,8208,7794,4485,1371,1419,16701,6770,22674,4389,Medium
EMP14733,Anika Patel,49,Employee_49,Marketing,95355,8478,11378,1295,541,73788,19801,3863,12841,4445,1890,7866,14078,42861,8696,Medium
EMP14734,Amit Gupta,26,Employee_27,HR,49679,2864,6035,2017,1084,38325,19173,4494,1100,5878,1240,9460,7514,31982,-12135,Low
EMP14735,Nikhil Mishra,49,Employee_49,Marketing,94938,8330,11285,1335,556,74369,19686,3856,12680,4436,1911,8008,14221,42620,8899,Medium
EMP14736,Ananya Saxena,13,Employee_12,Marketing,80828,6977,9835,1929,4801,57814,9324,7540,14053,1004,3806,5777,12065,35380,3216,Medium
EMP14737,Vivaan Pillai,7,Employee_7,Tech,51631,4479,6307,1433,2707,37387,16577,3608,9766,6359,1665,19463,12657,38145,-34299,Low
EMP14738,Krishna Arora,3,Employee_3,Sales,84178,6205,10218,2190,2793,63033,18232,3026,12267,2282,3897,16032,6693,39627,1308,Low
EMP14739,Pooja Mehta,10,Employee_10,Tech,62176,7840,7591,2078,2673,42125,16935,7798,7024,5838,2619,13899,4537,40501,-16295,Low
EMP14740,Reyansh Nair,35,Employee_34,HR,66187,3620,7929,1674,1543,52217,15499,5093,2396,4675,3283,15893,10377,31061,-4773,Low
EMP14741,Sai Joshi,25,Employee_25,Tech,79561,4017,9662,1798,2658,61077,17879,6700,4674,4383,3885,18017,3689,37815,2145,Medium
EMP14742,Riya Iyer,35,Employee_35,Tech,45089,2473,5338,2783,1726,33408,13917,3308,13632,4061,3355,6902,7939,38245,-21182,Low
EMP14743,Riya Das,16,Employee_16,Tech,62795,3602,7216,2796,1189,46614,6153,6982,13417,1588,4121,19630,13795,32480,-18439,Low
EMP14744,Priya Agarwal,2,Employee_2,Marketing,84944,4467,10078,1187,2307,67384,8715,7105,10185,1178,3294,8276,12681,30445,15325,High
EMP14745,Riya Mishra,25,Employee_24,Tech,42167,6080,5081,2730,2454,25353,7631,6278,7993,5015,1874,14837,1860,29071,-19787,Low
EMP14746,Aadhya Kulkarni,10,Employee_10,Tech,62154,7833,7732,2085,2640,41542,16930,7878,6800,5763,2574,13972,4548,40189,-17764,Low
EMP14747,Aditya Mishra,38,Employee_38,Finance,74071,9496,8751,1837,2563,50821,9272,4364,12908,6868,1483,14473,1706,34841,1089,Low
EMP14748,Riya Patel,22,Employee_22,Tech,37755,3483,4641,1696,1469,26657,9004,4538,3065,5403,2848,6486,8070,24874,-13118,Low
EMP14749,Aadhya Mishra,26,Employee_26,Marketing,69296,4903,8378,1109,4984,50379,6025,5542,1026,1427,3398,17572,9148,17140,5394,Medium
EMP14750,Nikhil Sethi,43,Employee_43,Sales,100287,11981,12071,2962,2091,72581,10904,6518,1317,6441,4814,12741,11213,30075,17695,High
EMP14751,Shaurya Joshi,39,Employee_39,Tech,58927,4105,7162,2880,4259,41117,10646,5540,13303,2911,1902,2820,11771,34477,-8001,Low
EMP14752,Sneha Jain,27,Employee_27,HR,50179,2788,6212,2039,1160,38924,18894,4494,1206,5788,1267,9599,7698,31807,-9516,Low
EMP14753,Arjun Pillai,29,Employee_29,Sales,57036,6598,7019,1622,2479,39417,9689,6206,2000,6414,3573,11934,8444,28041,-9441,Low
EMP14754,Karan Sethi,47,Employee_47,HR,116137,6728,13920,2061,3234,90430,6655,4941,11093,3481,1944,8759,3202,28295,50488,High
EMP14755,Priya Chopra,38,Employee_38,Finance,73764,9486,8891,1846,2530,50412,9356,4226,12739,6754,1367,14122,1669,34877,-1376,Low
EMP14756,Kavya Chaudhary,20,Employee_20,Finance,73012,4337,8835,1495,2761,56682,16100,7003,3487,5520,1556,17504,5135,33173,-541,Low
EMP14757,Priya Nair,28,Employee_27,HR,51144,2832,6086,2024,1142,38674,19127,4484,849,5864,1298,9661,7748,31800,-10777,Low
EMP14758,Kavya Mishra,42,Employee_41,Sales,73687,10651,8834,1255,2706,50255,7884,7707,4389,1351,1471,16113,6567,22799,3787,Medium
EMP14759,Sai Singh,20,Employee_20,Finance,73774,4270,8804,1507,2796,57124,15758,7018,3640,5369,1557,17463,4934,33583,181,Low
EMP14760,Aarav Sharma,44,Employee_44,Sales,117037,15732,13964,2491,2944,81928,13381,5524,11135,4381,2343,15346,12585,36474,17421,High
EMP14761,Sanjay Rana,18,Employee_19,HR,32889,3753,3930,1458,2305,20668,5094,3630,11981,6185,1237,9361,2256,27788,-18613,Low
EMP14762,Deepak Chaudhary,20,Employee_20,Finance,72390,4152,8737,1472,2742,55860,15702,7034,3384,5445,1552,17525,4713,33201,1044,Low
EMP14763,Sai Gupta,35,Employee_35,Tech,44737,2544,5403,2815,1733,31447,13859,3297,13690,4017,3401,7020,8010,38390,-20653,Low
EMP14764,Sneha Joshi,47,Employee_47,HR,115362,6761,14054,2046,3238,89862,6820,4887,10829,3487,1861,8503,3344,27980,50458,High
EMP14765,Myra Das,2,Employee_2,Marketing,83505,4383,10261,1206,2299,68188,9169,7168,9995,1305,3355,8629,12791,30210,14893,High
EMP14766,Shaurya Agarwal,30,Employee_30,HR,39622,2006,4835,2283,1349,28717,6344,7418,3593,5132,2093,5939,6523,24194,-9154,Low
EMP14767,Sanjay Jain,34,Employee_34,HR,67068,3578,7871,1678,1622,51557,15307,5105,2823,4711,3268,16084,10250,31326,-6341,Low
EMP14768,Sanjay Mishra,22,Employee_22,Tech,38092,3548,4359,1669,1443,27334,9074,4525,3215,5363,2887,6659,8001,24965,-12086,Low
EMP14769,Aditya Khan,4,Employee_3,Sales,84526,6147,10198,2199,2815,63241,18234,3100,12558,2242,3787,15752,6610,39832,504,Low
EMP14770,Reyansh Kapoor,6,Employee_6,Sales,39826,2138,4633,1472,2845,27180,6306,4883,14146,1867,2603,11157,8446,29830,-21131,Low
EMP14771,Shaurya Thakur,15,Employee_15,Sales,100631,14610,12097,2864,4883,66686,4806,7918,5287,4966,1033,5573,6774,24305,29177,High
EMP14772,Deepak Iyer,26,Employee_27,HR,49221,2862,6103,2031,1143,38573,19213,4602,1065,5856,1310,9736,7754,31483,-10453,Low
EMP14773,Nikhil Iyer,10,Employee_10,Tech,62078,7710,7451,2094,2647,41867,17632,7817,6767,5754,2652,13617,4634,40320,-17048,Low
EMP14774,Manish Kulkarni,9,Employee_9,Tech,83332,6596,10066,1411,3008,60323,8412,7194,6449,6221,2921,6698,5413,31091,17330,High
EMP14775,Aadhya Verma,34,Employee_33,Finance,108787,7706,13011,1674,2146,84200,16025,5144,8351,4856,2076,3658,2586,36655,40918,High
EMP14776,Anika Jain,32,Employee_32,Sales,69520,10035,8345,1217,1625,48358,9466,3962,14724,1890,3997,7024,5188,33362,2266,Low
EMP14777,Krishna Sharma,48,Employee_48,Finance,35157,2541,4387,1973,1068,26671,12271,6400,14322,6154,3330,8335,12728,42823,-37964,Low
EMP14778,Pooja Agarwal,6,Employee_6,Sales,38604,2097,4580,1463,2920,28007,6447,4890,14073,1804,2573,11175,8362,30000,-21631,Low
EMP14779,Karan Sharma,40,Employee_41,Sales,72712,10655,8886,1245,2621,50118,7907,7676,4411,1347,1433,16003,6742,22990,3981,Medium
EMP14780,Vihaan Kulkarni,36,Employee_36,Marketing,35464,2870,4166,2851,836,24871,19806,5929,3528,6718,1995,5550,6725,37794,-25947,Low
EMP14781,Deepak Chaudhary,2,Employee_2,Marketing,85379,4537,10310,1229,2292,67877,8743,7156,9911,1251,3297,8321,12623,30340,14841,High
EMP14782,Rahul Jain,29,Employee_29,Sales,56708,6580,6929,1663,2430,39277,9583,6194,1872,6425,3669,11941,8271,27999,-8570,Low
EMP14783,Vihaan Mishra,4,Employee_4,Sales,50658,3635,6034,2557,3215,34435,6483,3765,6264,1741,2466,13413,10637,20652,-9304,Low
EMP14784,Rohit Gupta,1,Employee_1,Marketing,113742,7000,13616,2504,2752,88795,9042,4858,2266,1932,3724,19953,2157,21567,45019,High
EMP14785,Neha Chaudhary,19,Employee_19,HR,32830,3601,3931,1485,2250,21594,5106,3606,11647,6067,1229,9611,2168,27643,-17697,Low
EMP14786,Vihaan Joshi,26,Employee_26,Marketing,68620,4969,8306,1097,4921,48375,6013,5550,925,1468,3391,17359,9261,17449,4971,Medium
EMP14787,Sai Patel,25,Employee_25,Tech,79613,4034,9665,1792,2687,61715,17547,6719,4516,4401,3862,17855,3358,37467,1874,Medium
EMP14788,Rohit Agarwal,10,Employee_10,Tech,61059,7705,7512,2094,2686,42640,17128,7796,7408,5776,2621,14161,4641,40436,-16879,Low
EMP14789,Pooja Kulkarni,14,Employee_15,Sales,100464,14763,12196,2901,4835,65728,4983,7953,5103,4987,1039,5751,6865,24630,29296,High
EMP14790,Sara Mishra,22,Employee_22,Tech,37887,3492,4691,1704,1352,25812,9116,4585,3407,5396,2850,6361,7779,25145,-12629,Low
EMP14791,Sneha Malhotra,48,Employee_48,Finance,37042,2647,4169,1980,1089,26735,12432,6402,14527,6170,3296,8337,12806,42959,-38458,Low
EMP14792,Aditya Trivedi,21,Employee_21,HR,83966,5722,9893,1187,4080,61196,10896,6475,6674,4705,4557,3588,12018,33619,13696,High
EMP14793,Sai Bansal,22,Employee_22,Tech,36281,3460,4540,1703,1377,27409,9205,4498,3125,5491,2770,6434,7963,24936,-11957,Low
EMP14794,Vihaan Das,36,Employee_36,Marketing,34975,3016,4118,2822,892,24191,19728,5926,3467,6480,2049,5186,6697,37755,-25351,Low
EMP14795,Neha Bansal,35,Employee_34,HR,66802,3513,7937,1709,1572,51646,15305,5115,2683,4622,3253,16056,10439,31206,-5404,Low
EMP14796,Myra Verma,29,Employee_30,HR,39836,1884,4702,2280,1376,28786,6092,7405,3469,5121,2111,6337,6542,24545,-7648,Low
EMP14797,Karan Trivedi,25,Employee_25,Tech,80807,3983,9518,1798,2664,61977,17910,6746,4733,4420,3855,18101,3551,37679,2029,Medium
EMP14798,Rahul Pandey,45,Employee_45,HR,102731,6368,12279,1856,3532,78485,15989,4402,9991,5612,2228,15481,10023,38761,14212,High
EMP14799,Vihaan Iyer,28,Employee_28,Sales,103997,7832,12558,2193,774,81689,15037,3624,6821,6507,3447,19223,6108,35625,18743,High
EMP14800,Sanjay Pandey,0,Employee_1,Marketing,115437,6846,13834,2512,2730,88105,8738,4827,2115,1832,3748,19869,2561,21622,43994,High
EMP14801,Arjun Chopra,49,Employee_49,Marketing,95621,8592,11403,1324,530,73165,19573,3850,12896,4508,1896,7944,14143,42813,9151,Medium
EMP14802,Vivaan Pandey,45,Employee_45,HR,102778,6330,12419,1888,3615,77865,16316,4403,9815,5691,2253,15235,10010,38508,15293,High
EMP14803,Rahul Jain,3,Employee_4,Sales,49461,3640,6034,2557,3255,35028,6639,3751,5915,1782,2447,13491,10810,20719,-10190,Low
EMP14804,Rohit Bansal,6,Employee_7,Tech,51463,4442,6141,1403,2657,36596,16590,3578,9862,6192,1727,19259,12874,37944,-34582,Low
EMP14805,Sara Reddy,49,Employee_49,Marketing,94455,8487,11475,1332,570,72667,19657,3840,12961,4473,1917,7920,14124,42624,7251,Medium
EMP14806,Ananya Agarwal,9,Employee_9,Tech,82406,6344,10067,1402,3077,60780,8661,7067,6571,6304,2869,6675,5325,30948,18267,High
